error_id,session_id,student_id,stage,error_scope,error_message,raw_error,round_index,metadata,recorded_at
b0b88b0164914720a792c98ff1560e3b,2db85724b2a44c2181502df4055bc70d,47,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),1,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:21:27.830000
ffe1d45bf4ef46eb8557148b9c71e93c,ea41f410759f44c5b83b38458f6a6f8b,1,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),2,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:21:28.116000
ac082be70d4f4a9a81bb19d1790c961a,0f43e1e032014d5ca2c8320804c1e5b8,24,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),1,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:21:33.805000
8458d62d471248d1883008f9861e1bc5,de4d21978f7345b0a4e80ba7538d617f,7,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),1,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:21:34.360000
e9c64484c9cc49d39f6013e0e29a9edc,02329085c48d43e9b84eedc709165344,23,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),0,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:21:34.613000
31c45998f59745f7851826ce04eef3fb,616a3dd7c60a4deeaf056c468606b0fa,19,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),2,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:21:35.274000
d29858007e7f49229f68ee7c4b993137,b48634af6a9b41568ddfd1e366eab63e,44,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),2,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:21:39.934000
1b791f49b3344aa8b665223d12e93a98,724c3ad71fc2439fae9750249f20bd4f,49,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),1,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:21:42.187000
6e1db863a36d4d8d98b2970d1e2bfe6e,3992a17dd4a74de7b62058837288c760,46,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),0,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:21:45.682000
ddf3797d8db74ed99d93a9349f948c61,51f8c6bcb49349369b1e3668e83ff5f7,26,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),3,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:21:46.811000
680c55e0629f4d76b7ee9085e3eae887,915041d2bcf84ba2876a5556929ac860,3,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),3,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:21:49.403000
39397c819618465d89223bfc458b7dc0,44f776e193ac494485e290b107f5d744,40,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),0,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:21:50.130000
e0d17fe6d1084a9b9dd1d82049610164,fea502ff1e7746e39961439affde92a0,11,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),1,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:21:51.590000
892ab975f8b14356913a01eac004f516,aa1383ea890b49d3bc627a6b69811cdd,31,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),2,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:21:52.933000
67d4f1885ca54f69a0fd164adcd24887,b7aa2e2bfe744bb2a82e80cc37cb512f,27,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),0,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:21:53.872000
57254cea362a4630b9908c2ccbf4e9db,94b181e961a641b6aa3af8608a89a32d,4号,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),0,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:21:55.712000
3df1b585612949dd80e25b4c0f96373e,b9524ce276114336bc48003f5718978d,41,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),1,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:21:59.483000
993739dc085545f6a3b00e0e61c4660c,724c3ad71fc2439fae9750249f20bd4f,49,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),0,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:21:59.653000
10c31d0084b3423cadbe48666570f9ca,e3a8110ea8784469b2cfdac52536345f,36,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),0,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:22:15.661000
7653603bbce547339cf53c03c25842b6,e566af60059948d9a2377e746d0c0a32,48,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),2,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:22:21.047000
6a9af13561984fc2a7b8a7ae674f54a3,2e42899c36c746cd853cfe12a521a967,32,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),0,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:22:22.007000
625497f27b8d465692ca9d6264ca4732,13aa04b0bbc5473c8c1810cfad6e99b4,30,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),0,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:22:23.231000
d814f0a09e4041028edb91942d8b2fbb,e566af60059948d9a2377e746d0c0a32,48,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),1,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:22:27.982000
ae4c58bf8645403186f20279e338443d,ea41f410759f44c5b83b38458f6a6f8b,1,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),2,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:22:30.900000
879af16787f140e7aa879565c50e7107,4e38cfadb9384a35b6575d46f922d449,17,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),0,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:22:32.507000
b7779b6f6dc94497941893b0798c1eb0,9119132b68c94cd9ac3ffa2c594213b9,16,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),2,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:22:41.844000
769eaae59d1a4ba0b8d9f687a00d86c7,02329085c48d43e9b84eedc709165344,23,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),0,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:22:49.286000
0c92de6a5faa4e1bad9519569e291272,b5aba6b8fab84f859491d4c5e78a841b,22,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),3,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:22:56.718000
ede9212f5f1940b48730ec6a63d07bfa,cda0296923954328a259094a34baba3b,39,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),2,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:22:57.806000
39f2e22301104b798fac9bef78010e46,90c4b4bdd09c4c86b24a5fb4e12a7f57,14,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),1,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:23:05.288000
aaa3cf85055f4026822243972eead27b,b9524ce276114336bc48003f5718978d,41,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),1,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:23:07.620000
afee4d2aa10a4a5ca8b96a1c2e5b0486,cda0296923954328a259094a34baba3b,39,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),2,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:23:08.439000
c22ca8a875934b89a2d42faf0f7658b2,a1bce2b9686e4ca6b5f1c83476712f30,2,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),0,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:23:19.765000
05526473111049559e913941ac6c50fc,13aa04b0bbc5473c8c1810cfad6e99b4,30,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),0,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:23:32.074000
32e38638d9a44a988813442f66f83b61,2e42899c36c746cd853cfe12a521a967,32,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),0,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:23:32.436000
675c597948034b67bacaa94ca74ebf00,ea41f410759f44c5b83b38458f6a6f8b,1,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),2,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:23:33.759000
5269cbd6ac08410a8454f512c6ad02c2,4e38cfadb9384a35b6575d46f922d449,17,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),0,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:23:37.178000
63c7f074c63343a38f078a6c6a3de6a6,de4d21978f7345b0a4e80ba7538d617f,7,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),1,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:23:38.282000
8cbfc41cc2df47d9a5bcbff67e762b9b,6ff87720193445459407f9f877b3cd28,8,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),2,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:23:43.758000
502543b89ff24a52b45692e85507735a,616a3dd7c60a4deeaf056c468606b0fa,19,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),2,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:23:45.157000
6f20b7004f244ec583fa2b8eb1224817,9119132b68c94cd9ac3ffa2c594213b9,16,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),2,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:23:48.889000
9379b01996f1436da4a5a78b3de0c382,e566af60059948d9a2377e746d0c0a32,48,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),1,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:23:50.634000
7efa88654c834f8292be4831553009f3,51f8c6bcb49349369b1e3668e83ff5f7,26,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),3,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:23:53.286000
70be70b5c70c4a7f98e2c77556676d55,2db85724b2a44c2181502df4055bc70d,47,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),1,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:23:53.780000
11a4949d30734028823f8facf504d9a8,6e0f02619a0740bb9fd045cf68816ee6,43,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),2,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:23:54.422000
5559670dbdfa408bb8f83f8f3754cd16,3992a17dd4a74de7b62058837288c760,46,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),0,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:24:00.416000
eb4c594cd99c462d81f45bc42b1fad29,fea502ff1e7746e39961439affde92a0,11,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),1,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:24:01.196000
ad3d52236fec4affaa2ceb01ddb1926b,44f776e193ac494485e290b107f5d744,40,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),0,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:24:05.104000
01f4bc1c972a46fabd6bbe160fc26517,153f88f4ab714aebb5ed5b63aaa85a32,4,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),0,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:24:07.288000
15c1b29eb71f44b0975158ec0648e698,04275294032e4eb3b850d2f0044dc615,28,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),1,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:24:08.443000
61eb6d493c9a49be8d9e0521f37d47e9,90c4b4bdd09c4c86b24a5fb4e12a7f57,14,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),1,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:24:11.392000
6cb3c8b579bc4770a9912bda369c3703,0f43e1e032014d5ca2c8320804c1e5b8,24,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),1,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:24:13.163000
61353a15252f43658493df1c60209498,6ff87720193445459407f9f877b3cd28,8,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),2,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:24:13.716000
7c1934a64f874eaebdb3143cde4f8f28,3d4477092d3d4cfb82586577890d4b1c,27,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),0,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:24:22.429000
1c9e16faca444ee28863fe3f77fd7b11,a1bce2b9686e4ca6b5f1c83476712f30,2,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),0,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:24:24.428000
e999efa446224082a3ee4678f29eeb11,e3a8110ea8784469b2cfdac52536345f,36,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),0,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:24:28.466000
69ef358100914ef99e2301ef287821df,354ef0f134e644d6806f11c4fc0f0a40,28,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),0,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:24:31.477000
94b45370d9d04777825a511f8d724f36,724c3ad71fc2439fae9750249f20bd4f,49,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),0,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:24:34.724000
4bea13d53ba642d1b97004505699d121,4e38cfadb9384a35b6575d46f922d449,17,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),0,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:24:42.123000
b58d95a3451546bfa31ac939454ec2e3,b48634af6a9b41568ddfd1e366eab63e,44,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),2,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:24:44.978000
17fbb55f682e461fa3e6b6f3ebc42683,b48634af6a9b41568ddfd1e366eab63e,44,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),2,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:24:48.787000
daa3546c221f4f4b8e480631059ce3ec,915041d2bcf84ba2876a5556929ac860,3,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),3,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:24:51.311000
915b5345c1f4460ebd5aed239d7eecc0,9119132b68c94cd9ac3ffa2c594213b9,16,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),2,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:24:52.352000
61d7095912af488f89a4fd8f03823a19,2e42899c36c746cd853cfe12a521a967,32,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),0,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:24:55.790000
0aae9baeb8a24f71972e0db1cf0ebadb,02329085c48d43e9b84eedc709165344,23,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),0,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:24:56.849000
c9cd5b8f04a7480aa7fe2da727fd7862,3992a17dd4a74de7b62058837288c760,46,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),0,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:25:03.845000
078b7f5fb6a84b91b7ea6dc4c741667b,fea502ff1e7746e39961439affde92a0,11,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),1,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:25:06.071000
d1d6b35f88e94c58b632de052ff31bec,b9524ce276114336bc48003f5718978d,41,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),1,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:25:15.273000
7b4fe64e8ab848898b3055fccd8c01ae,90c4b4bdd09c4c86b24a5fb4e12a7f57,14,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),1,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:25:15.665000
3d8dd284295546f8b662168b22c98178,cda0296923954328a259094a34baba3b,39,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),2,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:25:16.923000
65b59510c248439e81d0f2e038adde34,aa1383ea890b49d3bc627a6b69811cdd,31,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),2,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:25:17.582000
96f70d8c407f48578161acc16205a184,44f776e193ac494485e290b107f5d744,40,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),0,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:25:17.873000
3d993ecd6afc49048bed3d8114dfe9f1,0f43e1e032014d5ca2c8320804c1e5b8,24,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),1,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:25:19
cf83de6a9b444008b2d3aa5c121f43fd,6ff87720193445459407f9f877b3cd28,8,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),2,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:25:20.235000
3fa917d85b064bb5b2688940beb7e58e,153f88f4ab714aebb5ed5b63aaa85a32,4,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),0,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:25:21.085000
d0d421cd78b54af6ab0204c3c8a03bb8,3d4477092d3d4cfb82586577890d4b1c,27,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),0,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:25:31.715000
a6ea7aaed2ef439ba79f118456708801,354ef0f134e644d6806f11c4fc0f0a40,28,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),0,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:25:36.215000
876587a15efb432480eb8b7daa7ec935,ea41f410759f44c5b83b38458f6a6f8b,1,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),2,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:25:40.817000
9eec73a02d0441bb9cf88ff2f2733667,b5aba6b8fab84f859491d4c5e78a841b,22,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),3,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:25:41.010000
6a2e217be856465f9c139e3df3f61dc6,13aa04b0bbc5473c8c1810cfad6e99b4,30,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),0,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:25:47.958000
c0694dfe1313432b91268add3bf16ee3,a1bce2b9686e4ca6b5f1c83476712f30,2,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),0,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:25:51.795000
3216f894faea4a54828e44843786487a,6e0f02619a0740bb9fd045cf68816ee6,43,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),2,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:25:53.781000
1230633f407c4114a13b64288608d255,616a3dd7c60a4deeaf056c468606b0fa,19,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),2,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:25:56.025000
c2d54366e4f244d0bccc6fd2fece7082,51f8c6bcb49349369b1e3668e83ff5f7,26,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),3,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:25:58.493000
898bf92cd45c4f4e8d1d499af610682e,2e42899c36c746cd853cfe12a521a967,32,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),0,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:26:00.069000
bfe4eca2bc034672b76008f529659df7,c5d67a1127d54c8aa706b1826d4e541b,47,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),0,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:26:04.605000
35fb78e36b4245979121d792309c2992,fea502ff1e7746e39961439affde92a0,11,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),1,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:26:08.417000
602e4b3bb55b46cbb17f13afec282368,de4d21978f7345b0a4e80ba7538d617f,7,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),1,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:26:14.119000
