session_id,student_id,subject_label,subject_topic,objective_index,objective_text,learned,questions
cf841ef9b5f64e2ba14f4dbea86bc989,30,科学,《厨房里的物质变化》,0,能列举生活中常见的物理变化（如水结冰、盐溶解）和化学变化（如苹果氧化、铁锅生锈）实例，并用“是否产生新物质”这一核心标准对物质变化进行初步分类。,化学变化和物理变化的区别,
794b64a225d049ddb3bf8c8b1b640b71,29,科学,《厨房里的物质变化》,0,能列举生活中常见的物理变化（如水结冰、盐溶解）和化学变化（如苹果氧化、铁锅生锈）实例，并用“是否产生新物质”这一核心标准对物质变化进行初步分类。,产生新物质是化学变化 没有产生是物理变化,
1789e2e7fa1143e196a9a66052d8109f,25,科学,《厨房里的物质变化》,0,能列举生活中常见的物理变化（如水结冰、盐溶解）和化学变化（如苹果氧化、铁锅生锈）实例，并用“是否产生新物质”这一核心标准对物质变化进行初步分类。,科学变化 物理变化 产生新物质,真的产生了吗
378dddfdf32d4ffebcb0a33fc218ade9,11,科学,《厨房里的物质变化》,0,能列举生活中常见的物理变化（如水结冰、盐溶解）和化学变化（如苹果氧化、铁锅生锈）实例，并用“是否产生新物质”这一核心标准对物质变化进行初步分类。,我学到了化学变化，物理变化，化学变化产生了新物质，物理变化不产生新物质,
4b34a8574a494f938763d72e23fff15c,38,科学,《厨房里的物质变化》,0,能列举生活中常见的物理变化（如水结冰、盐溶解）和化学变化（如苹果氧化、铁锅生锈）实例，并用“是否产生新物质”这一核心标准对物质变化进行初步分类。,产生新物质是化学变化,
a2ead5a04b1b4ad9ac3e4b473d4ae396,18,科学,《厨房里的物质变化》,0,能列举生活中常见的物理变化（如水结冰、盐溶解）和化学变化（如苹果氧化、铁锅生锈）实例，并用“是否产生新物质”这一核心标准对物质变化进行初步分类。,我学到了化学变化会产生新物质，物理变化则不会,
dc346054d2fa4731890bb7bdfdbf79f3,15,科学,《厨房里的物质变化》,0,能列举生活中常见的物理变化（如水结冰、盐溶解）和化学变化（如苹果氧化、铁锅生锈）实例，并用“是否产生新物质”这一核心标准对物质变化进行初步分类。,化学变化会产生新物质物理不会,还有什么区别？
d9a5318be9f44934a93cc16b37800223,41,科学,《厨房里的物质变化》,0,能列举生活中常见的物理变化（如水结冰、盐溶解）和化学变化（如苹果氧化、铁锅生锈）实例，并用“是否产生新物质”这一核心标准对物质变化进行初步分类。,我们的生活都离不开物质  上课使用的课本和桌子和各种食物 都是由物质构成的   各种动植物  包括我们的身体  也是由物质构成的  ,
908f18c76f314927925205c655e6c36e,6,科学,《厨房里的物质变化》,0,能列举生活中常见的物理变化（如水结冰、盐溶解）和化学变化（如苹果氧化、铁锅生锈）实例，并用“是否产生新物质”这一核心标准对物质变化进行初步分类。,产生新物质是化学变化；没产生是物理变化,
8c3b40c3f95c4d71bc54b49f8e50cfa2,8,科学,《厨房里的物质变化》,0,能列举生活中常见的物理变化（如水结冰、盐溶解）和化学变化（如苹果氧化、铁锅生锈）实例，并用“是否产生新物质”这一核心标准对物质变化进行初步分类。,物理变化未产生新物质和化学变化产生新物质,不知道那些例子
9a0fa8235d0f42789d47f1bde4a7839c,18,科学,《厨房里的物质变化》,0,能列举生活中常见的物理变化（如水结冰、盐溶解）和化学变化（如苹果氧化、铁锅生锈）实例，并用“是否产生新物质”这一核心标准对物质变化进行初步分类。,我学到了化学变化，和物理变化,
0963a4db23cc465c920b5755498b4014,45,科学,《厨房里的物质变化》,0,能列举生活中常见的物理变化（如水结冰、盐溶解）和化学变化（如苹果氧化、铁锅生锈）实例，并用“是否产生新物质”这一核心标准对物质变化进行初步分类。,"物理
和化学变化",
e5519bbaaf8343cf99fdcce2e0bda1b1,25,科学,《厨房里的物质变化》,0,能列举生活中常见的物理变化（如水结冰、盐溶解）和化学变化（如苹果氧化、铁锅生锈）实例，并用“是否产生新物质”这一核心标准对物质变化进行初步分类。,化学变化 物理变化,
72da6448895249779d71591c4d5177a7,15,科学,《厨房里的物质变化》,0,能列举生活中常见的物理变化（如水结冰、盐溶解）和化学变化（如苹果氧化、铁锅生锈）实例，并用“是否产生新物质”这一核心标准对物质变化进行初步分类。,化学变化会产生新物质物理变化不会,
ef59b4976e504383bad0090e43c10567,43,英语,Unit 6 Summer Vacation,0,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。",我学到了如何用英语表达暑假计划,
42f9952fc79f4440ab59c14a79b522f1,21,英语,Unit 6 Summer Vacation,0,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。",没有,没有
62a11d29ca0d47ffafdbb9a90d72421c,3,英语,Unit 6 Summer Vacation,0,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。",我学到了一片新的文章，还有制定暑期计划，还有出行方式,
02fdd78d8085472393f1ccf3ee5b6803,22,英语,Unit 6 Summer Vacation,0,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。",我知道了英语书中的三个女孩她们分别的暑假游玩计划，知道了我该怎末表达暑假旅游,过去式到底有哪些
949be937cc224ab38566ae731cc89d1f,44,英语,Unit 6 Summer Vacation,0,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。",我学会了如何用英语表达出行,没有
b0a2fdefecbb46a28c03030158f00761,34,英语,Unit 6 Summer Vacation,0,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。",如何制定出游计划,没有
67622f62b687473e83e33fd25820aef9,31,英语,Unit 6 Summer Vacation,0,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。",订制暑假计划,
387720a450f2473cbc3b088cc58dcca1,8,英语,Unit 6 Summer Vacation,0,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。",如何制作暑假计划,
55e563c4da32429092178bd6befa2d6e,2,英语,Unit 6 Summer Vacation,0,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。",将来时,无
f4d8175fbab94ddc8b601c36c80b7e68,26,英语,Unit 6 Summer Vacation,0,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。",如何制定计划,无
a8d8d36c78f24e00bdc8e8cc9b11dd47,41,英语,Unit 6 Summer Vacation,0,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。",我学习到了如何描述交通工具，如何描述我的暑假,no
d19050da13884c4e983cc4e04143225e,37,英语,Unit 6 Summer Vacation,0,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。",我学会了如何用英文描述我的暑假,没有
27cf2a6470434fe5aec1c86483489494,4,英语,Unit 6 Summer Vacation,0,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。",英语,
5f796129486745f0ae4fb7d2ae883317,5,英语,Unit 6 Summer Vacation,0,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。",我,
fc0100d2abc44e08b76aadbe60841285,45,英语,Unit 6 Summer Vacation,0,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。",如何规划假期生活,没有
f44d04aef8124e9ca390c75c5262fefd,25,英语,Unit 6 Summer Vacation,0,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。",我会表达暑假,
7fe5339e4c674e26992154999bba7d3c,39,英语,Unit 6 Summer Vacation,0,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。",制定假期计划,无
f89060d69bc44a1dac718052a453f563,35,英语,Unit 6 Summer Vacation,0,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。",怎么表达自己的暑假, 无
e97d3b40cd754c6e9a46c5bad565c176,40,英语,Unit 6 Summer Vacation,0,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。",学会表达交通工具以及将来时态,无
33459e83b5894addbb98416146f36bbc,28,英语,Unit 6 Summer Vacation,0,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。",我学会了如何讲述自己的暑假,
3133d8c719844aeca1163c4884fabd76,12,英语,Unit 6 Summer Vacation,0,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。",单词,无
c7c507feccbb4ab6973e7cb0f2a152db,1,英语,Unit 6 Summer Vacation,0,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。",没有,
b6b38034738048ed9f2b1650986d3a20,9,英语,Unit 6 Summer Vacation,0,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。",单词,其它单词
956ad22ebecc4608820de5366b14e862,29,英语,Unit 6 Summer Vacation,0,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。",做暑假计划,no
ae95b87f579c4ea6b26c6ba71af95969,32,英语,Unit 6 Summer Vacation,0,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。",怎么写暑假计划,无
6868054e9508442ab0ab9e5d9a251795,14,英语,Unit 6 Summer Vacation,0,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。",怎么表达我的暑假出行方式,更加精确的表达方式
f1770f9d2afb46209ab4e7728cc171e6,23,英语,Unit 6 Summer Vacation,0,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。",如何表达交通工具英文,别的交通工具英文
63ec15dbd470458a825459b7349cc05f,13,英语,Unit 6 Summer Vacation,0,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。",怎么表达暑假,
b081ffa990ee4ca5ac52cfe72a49afe9,42,英语,Unit 6 Summer Vacation,0,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。",我学会了怎么规划假期,无
5a86ccb93850459696ecc90d9563c1bf,24,英语,Unit 6 Summer Vacation,0,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。",我学到了一般将来时写作,没有
9854c2a6fc644dbbbdbe5c325c703abf,19,英语,Unit 6 Summer Vacation,0,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。",英语,
1b7de98dae1e4de9bc38f41777c7b05a,17,英语,Unit 6 Summer Vacation,0,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。",如何表达自己的暑假,
9e300a5189f84394addb94d88f40372d,30,英语,Unit 6 Summer Vacation,0,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。",学到了做暑假计划,
57588b13f0c148d4b2042c7fec2744cb,36,英语,Unit 6 Summer Vacation,0,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。",我学习到了交通工具地描述,
d3872562e1524d2586cd2feebed55cbf,20,英语,Unit 6 Summer Vacation,0,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。",交通工具的英文，将来时态,没有
